Liv__1 Liv__2 Liv__3 Liv__4 Liv__5 Myo__1 Myo__2 Myo__3 Myo__4 Myo__5
Ank3 23.8230165844809 24.3998085697513 NA NA 24.0675341471158 NA NA 25.6761012851408 NA 25.3690863256512
Ankrd2 NA NA NA NA NA 29.85307709187 29.2915351164673 29.7780452471826 29.1997577232702 28.8588671309382
Anp32a 31.0556898153162 31.0462278864473 31.0570569470056 31.1953040922838 31.1500497437004 NA 25.5632137141266 NA 26.0807427149097 24.0106834756351
Anp32e 22.4063854708219 22.5190553433405 21.2245282475086 NA 21.619642911927 NA NA NA NA NA
Anpep 28.8033897855479 29.2845764633683 29.0600589516011 28.8162569415964 29.0082586741708 NA 22.0226047251818 NA NA NA
Anxa1 25.9710347861074 26.3625526082566 25.8485685287177 26.4677734800827 26.2615689855655 NA 27.4185962772838 27.2251268581475 27.6067225427347 27.1171481341345
Anxa11 28.0359873161552 27.8642859202297 27.9186916332603 27.5787311404886 27.9174852203324 30.852851952194 30.5048640100514 30.5230383892327 30.2596564074664 30.3581388639829
Anxa2 29.9671728779074 30.028638358371 30.0686862295985 29.8426305493485 30.1666380243326 32.2001559402835 32.1343390253149 31.9617616120708 32.1493338221866 32.0167948409215
Anxa3 26.1175561104 25.3052611642694 24.8636431697405 25.5237662703499 25.4943402662292 NA NA NA NA NA
Anxa4 29.3786466476086 29.0323226421494 29.652787089128 29.5781683970744 29.5421508641096 25.7008013247699 26.2420508911324 26.5605466262951 26.1380242337898 NA
Anxa5 32.0311928337542 32.2452793156784 32.2910522817979 32.5969302341834 32.3872892497356 30.4739608890907 31.1899663716066 30.6609943927506 30.9066072183853 30.7810703746902
Anxa6 31.8803154363817 31.8634476801034 31.8592256537065 31.6854056522934 31.9825034002153 33.765173612331 33.5058160761762 33.6963528569365 33.7522282151016 33.597254733653
Anxa7 29.7286118912639 29.6254498973345 29.5682302267963 29.2460184516265 29.4290943828014 29.5022713945242 29.3368571455954 29.821686860219 29.6449124811592 29.3759613596115
Aox1 27.7805517849633 26.9920869173782 27.5911306289063 27.4838679814414 27.6423534728734 NA NA NA NA NA
Aox2 28.9049205994543 28.3104273374465 28.8606229061574 28.6537747745091 29.1404572191207 NA NA NA NA NA
Aox3 31.7413612802807 31.5747296431191 31.6950715599337 31.312816757971 31.8886513320695 NA NA NA NA NA
Ap1b1 29.0072909128653 27.7364616763614 27.8903567602042 27.0118383025776 27.7607354635378 NA 26.0100745961612 NA NA 24.9345874421835
Ap1m1 26.6785341012303 26.5390019386445 26.2590406698466 26.1835721785562 26.4914582111099 NA NA NA NA NA
Ap2a1 25.7888677038174 26.1881434686134 25.5432292153408 24.9107431341791 25.6100040688448 NA NA NA NA NA
Ap2a2 30.0891157925165 30.561145748095 28.8426005158116 29.1345187634428 29.7168654669567 NA 25.6963552208354 NA NA 25.7013276346562
Ap2b1 30.0991740859769 28.3424798948042 27.9662338466509 27.3691371095834 29.9514885826261 NA 25.3597108841342 25.2085447388125 NA 25.1894961733358
Ap2m1 27.8245913593274 29.1921192865279 29.0393552898576 28.3189767379666 29.1385546085309 NA 26.0471216573598 24.883414063164 24.6309886277345 24.9375132088339
Ap2s1 24.8746632369645 25.2308391118787 24.7189145775119 25.4820423592125 24.6685788395287 NA NA NA NA NA
Ap3b1 23.8577715332705 24.0923368760385 24.0017098485873 NA 23.929414893346 NA NA NA NA NA
Ap3d1 25.9024821324731 26.0818280132156 25.9328031661236 25.6571890715953 26.0885454114669 NA NA NA NA NA
Ap3m1 24.7042255098728 24.4377373360761 25.0263708541246 NA 24.394791637937 NA NA NA NA NA
Apeh 27.8468831493806 28.5001251648815 28.9656193982718 28.7530708853758 28.7327589682329 NA 27.6818463611199 NA NA 26.9299232213784
Apex1 27.8067752521024 27.8657600409701 27.7822649875204 27.7283846047411 27.8844785778108 NA NA NA NA NA
Api5 28.0776245719314 28.4123099337287 28.13851291134 28.395278063984 28.1283282352213 NA NA NA NA 26.465054847766
Apip 27.4227314671395 26.3639441332407 26.5798294814664 26.8907433432127 26.7447677412543 NA 26.914875919648 27.2741687734853 26.8211477743902 26.9468940662465
Apmap 26.8350764391122 26.4455490478773 27.2273116790828 27.000733572721 26.775502654091 NA 26.8972662724229 NA NA NA
Apoa1 33.2192555450194 33.1501235451484 33.0133480938793 33.0706183354259 33.0873914352765 30.8765233561318 31.5542365396171 31.8857430044538 30.7921571287787 32.1072271035799
Apoa2 26.5276331516794 26.668726460798 26.1658967549349 26.2931179185685 26.4646325960065 NA NA NA NA NA
Apoa4 30.1634400894142 30.6114723031568 30.490789741384 30.8865243756614 30.7038738961414 26.877342647773 26.6701533615722 27.4623945916706 NA 28.3285495974221
Apoa5 27.5756712284276 28.4119124928647 28.3455592492103 28.3937670841454 27.3958478770164 NA NA NA NA NA
Apob 29.32953340031 29.5073552959613 30.1462126350824 30.1006509621204 29.7003773441681 29.4273820649993 NA 28.4171267273274 30.0733998032238 29.4271822940877
Apobec2 NA NA NA NA NA 32.4111128965028 32.2096252262668 31.5723694934101 32.2339840605434 32.1946947213414
Apoc1 29.5206744169775 29.5752758081988 29.6953704587768 29.7373937214743 29.8640515441039 NA 24.3555985680594 23.9791035088443 NA NA
Apoc3 28.2775698210265 28.1946985936681 27.764415678444 28.6269671282748 28.3159748354754 NA NA NA NA NA
Apoe 30.8064857112821 30.9784733356426 31.0957942706559 31.2058572017855 31.1855848067567 NA 22.650882503749 NA 24.0526828006358 23.7649699251848
Apoh 27.6575231127984 27.6362735761319 26.9440679020805 26.2711299787263 27.4002103196728 NA NA NA NA NA
Apoo 26.0290948800723 26.2202062473718 26.6767932835943 26.6024722275413 26.1964514155378 NA 27.5989694069166 28.2815678800186 28.0630159959927 27.0500646596034
Apool 29.2251209700939 29.3644814086381 29.2046451477806 29.2841904088335 29.2567156616405 27.0015107395487 29.1552432726432 29.941670408292 29.4495243723411 29.4320138814121
Aprt 26.0856112113017 26.3718880232217 25.845158796204 25.9023972376196 26.2299222847508 27.2120883574746 26.8005650713369 26.473064121521 25.815287773381 26.9734507510217
Aqp1 27.033060073424 26.8595406503565 25.9689026671293 27.1952290303238 26.9309065188602 NA NA NA NA NA
Aqp9 26.7677589111937 27.0905041063138 26.5676556455888 25.6193986990172 26.9324970035597 NA NA NA NA NA
Arcn1 29.6632140226294 29.6878938715359 29.8344164027778 29.831619596769 29.7441720539586 NA 23.1734525126781 24.4569962877448 23.4653994087751 23.7739022365903
Arf1 29.0435547427466 29.0082352154749 29.2059715941691 29.2390771270023 28.6434016737449 NA 27.6616322624854 NA NA NA
Arf4 26.328307688439 26.2478767357998 25.6587783705015 26.0893502342455 26.1718566323584 NA NA NA NA NA
Arf5 27.6808611108123 27.4951117002066 27.9790968183976 27.8687816893479 27.6372293508434 NA NA NA NA NA
Arf6 26.6936431031183 27.0194765809509 26.9661149415801 26.9364053973551 27.127597608729 NA NA NA NA NA
Arfgap1 25.1242179820373 25.3142931347689 24.7003160064477 25.665034550775 25.0125271523797 NA NA NA NA 25.6493115195056
Arfgap2 27.0593494047747 27.5715030536726 27.3390238823319 27.4515532664123 27.5465032189461 NA 26.3753465419739 26.1219098603675 26.3401019733334 26.4459706267924
Arfgef2 24.0222331920827 24.6141936347737 NA 24.421501442351 24.0410224303502 NA NA NA NA NA
Arfip1 25.865690804919 25.713533692694 25.6751842253519 25.0783365812521 25.638799265553 NA NA NA NA NA
Arg1 35.5208994454503 35.507628047148 35.5884069753946 35.6797945995176 35.1830707020081 24.5780806700946 22.15159668143 19.0754231392535 20.8270859149369 20.8652099303391
Arglu1 27.4664329952426 27.5332227344473 27.5114022682118 28.2385106628974 27.248052612025 NA NA NA NA NA
Arhgdia 29.8231265082907 30.0031905033057 30.081915314008 30.084171028297 29.9320577028065 30.3120194986241 30.1492114858137 30.2768361871757 30.3665863493787 30.2341580203409
Arhgdib 26.562618041209 26.7388525471886 26.6743693187764 26.7467567138433 26.1869443297935 NA NA NA NA NA
Arl1 27.514816639475 25.98393213646 27.4835945155004 27.5318413736725 26.9932769097455 NA NA NA 24.8373860305509 NA
Arl3 24.3783630387193 24.9827798635092 24.6289255716943 25.3718080456001 25.1861024536516 NA NA NA NA NA
Arl6ip5 25.924029422402 26.137992217013 25.8423630084897 26.1918889930842 25.5538096760564 28.9134567218326 28.4020257649969 27.9222751585116 28.4439577630679 28.3857952068858
Arl8b 27.1707291771856 27.4890376729384 27.9901319161813 27.5020521994064 27.7382734059939 27.2298126210517 27.4632920352112 NA 27.5003776529168 27.4952328995686
Arpc1a 25.9088662468643 25.4384099435867 25.5045850186056 25.7653023514707 25.7222569857047 NA NA NA NA NA
Arpc1b 29.1993286765992 29.8052153099236 29.9235578021817 28.7411462133873 28.6326277768865 NA 25.1316800870707 NA 24.0441655027221 NA
Arpc2 29.5781157842922 29.2817348334544 29.6146090845488 29.4397179459156 29.6708423870281 NA 28.2879157568379 25.9755212013545 24.8447613691741 27.2127472991146
Arpc3 29.0478528327573 29.1959598849191 29.1175749106036 29.5102011412094 29.2833977480264 25.7987162369972 NA NA 25.1163633692308 24.8485443387831
Arpc4 28.4717599473385 28.1688765751797 28.3849327843897 27.8044079393326 28.3202655243509 NA 25.9625230861628 NA NA NA
Arpc5 28.6376866971443 28.6542465362697 28.4549860432224 28.6859221546787 28.8624715664128 NA NA NA NA NA
Arpp19 26.381277499662 26.3742752395971 25.958835170182 26.1444361389147 25.9951846960415 NA NA 27.1124697290577 26.8888182038886 27.0760526267395
Arsb 27.4634389374391 27.2777806810981 27.853762330907 26.9469845455419 27.9246952320361 NA NA NA NA NA
Art3 NA NA NA NA NA 28.7642431684703 28.7591982482894 28.5048689025117 28.0189765276619 28.4696907157335
As3mt 27.4000670417673 27.4153635162108 26.8664320386481 26.49740583455 27.1249642854064 NA NA NA NA NA
Asah1 27.7250131998853 28.2194377601281 28.0684647138664 27.8893830683552 28.0780855929904 NA NA NA NA NA
Asgr1 29.6894536312813 29.9994309690788 29.8103326119139 29.5855688123791 29.8972233926039 NA NA NA NA NA
Asgr2 26.3868657379243 25.6353415247593 26.4933635622668 NA NA NA NA NA NA NA
Asl 34.4306681904446 34.5140295770695 33.5062903091213 34.3614572670621 34.4947323451309 NA NA NA NA NA
Asna1 25.975310957713 26.0631656103534 26.3427532793655 26.8696599152134 26.5720766713182 NA 26.1762626339147 26.4071539002136 26.7730093416362 26.7302302170399
Aspg 24.5236028658406 23.4287713786007 23.5181009446638 NA NA NA NA NA NA NA
Asph NA NA NA NA NA 31.5293046312764 30.9080138467916 31.9133619302453 30.9778568295705 31.6288071048562
Asph.1 28.102328922956 28.2150285206335 28.1586311946358 28.5800348384215 28.2521141333019 NA NA NA NA NA
Aspn NA NA NA NA NA 29.7973082754578 29.4126607917256 29.7350182058115 29.0475292903461 29.5249579545574
Aspscr1 24.973215731407 24.9757144504186 24.8839931501705 25.3009026434434 25.1818012269057 NA NA NA NA NA
Asrgl1 26.997786558947 26.1171841486002 26.0102231682387 25.8636606171578 26.1558930388781 29.7166604983597 29.7081888678968 29.620421577982 29.7646920680313 29.8173396944936
Ass1 36.129354601452 36.1766009639208 36.2389906002727 36.2433568507847 36.1119992580456 26.9500365705342 23.8272083962523 24.0473870266188 23.8222658331549 23.6026228862898
Atad1 27.3160580421813 27.288278890683 27.486858219943 26.7655719888962 27.0149312756169 NA 27.3409863857724 27.3244419799665 27.2702143535304 27.1376467656899
Atad3a 30.4971135875201 30.3446119133974 30.2181213453301 30.3725635193006 30.47466456454 NA 24.6138273656437 27.3382101352942 23.5019334635058 24.0831774535648
Atg3 26.0079276881731 25.7201076997811 25.9602049182813 26.1599720530556 26.1146481504415 NA 26.1656963361887 25.9179103616555 NA NA
Atg7 26.7897679113442 26.7796137004555 26.7449111301817 26.4580187626585 26.3877546217013 NA NA NA NA NA
Atic 29.826671636805 29.9340792162842 30.044676430756 29.8399657012731 30.1096916871453 30.2150517254793 30.3669618967034 29.5866526946327 29.995327418326 29.9269525635744
Atl2 27.5418403979006 27.7140694462587 27.5749514748105 26.5874002895089 27.6813605625145 30.0287612131175 29.1267344604961 29.6284478580606 29.0498492847632 29.2196742242939
Atl3 28.2094382114075 28.2476711700001 28.2834219365622 27.8425666506112 28.283807690756 NA NA NA NA NA
Atox1 30.1282863897971 29.8419914300453 30.056638214869 30.0514649568027 30.0346100011177 NA 27.6378850558491 27.5552092978605 27.6228535373643 28.783552133808
Atp11c 29.4885192793326 29.4100154979245 28.783210175938 28.5780404702252 29.2972058904123 NA NA NA NA NA
Atp1a1 31.4705323953161 31.5722351378733 30.5368172741648 30.5264020043989 31.2976119288155 NA 29.6528785941133 29.2617412210772 29.8467837795496 29.8366081269762
Atp1a2 30.1661507341163 29.5293664253507 29.1521652847353 28.5461160991775 29.5453001071331 32.817783089008 33.3246404399956 33.5553013975152 33.1075697958677 33.3779617680952
Atp1a4 27.575018646695 27.2728732073889 26.4905004156845 26.4002646761395 27.4258143990413 NA NA NA NA NA
Atp1b1 29.6796221924665 29.632814628213 29.5169325427191 29.748008115211 29.6158978379126 30.1225319303522 29.8233559303887 29.9248640865315 29.8600260575289 29.659620481192
Atp1b2 NA NA NA NA NA 28.603268583115 28.0807646610291 28.7477622702682 28.2638212641194 28.3896993718598
Atp1b3 27.9810530842214 27.8715525731608 28.1350971634217 27.8854185968773 28.0089531122303 NA NA NA 25.777051223136 NA
Atp2a1 31.2975934552892 29.396032610459 28.8299148748389 28.7845885731325 28.7694734022519 39.2463282012042 39.0169313465402 39.1204440742805 39.0887475346532 39.1296199012609
Atp2a2 29.4524072559289 29.3406178140247 28.9776819875486 29.1311745130458 29.1910239711438 31.3547495400855 30.9224779602869 31.5631084564188 30.9806313300235 30.9081528564457
Atp5a1 35.1835799735915 35.151039760177 34.8721927568128 35.0145007406099 34.9993689230543 36.045919138212 35.747494751581 35.9682981697413 35.7826755159192 35.6039530331755
Atp5b 35.3782512160448 35.2791348579392 35.4193517624685 35.7020870381794 35.3646509239107 36.0050942553783 35.7038057624867 35.7510226774018 35.7304265034576 35.7328280174614
Atp5c1 20.7169963114497 19.8881854137963 NA NA NA 27.2235572490278 26.9392293245762 26.709589310619 26.8053063587214 27.0142075586351
Atp5c1.1 32.9959746474057 32.8546728690334 32.7497141887471 32.5596777273691 32.948207879489 33.6758187742934 33.0791202232105 33.3418796450315 33.4336188981967 33.0772594015384
Atp5d 25.0740188030877 25.0791194773658 25.8936447747588 25.8818661074443 25.5043711025818 27.5654078014559 28.5349768298256 29.2038322027591 28.6327649253053 28.8689403543772
Atp5f1 32.1020316804017 32.3129101729308 32.5086903899147 32.2496453056931 32.451351576542 32.9658936848252 32.8115203603602 32.6350236385411 32.8671533651643 32.6871191865903
Atp5h 33.195570120668 33.2863454743634 33.2156853973713 33.3310361742104 33.3115105210751 33.987256237285 33.7035185287951 33.421012740411 33.4653554474382 33.4692579989729
Atp5j 30.335212897649 30.3444517207434 30.439895502753 29.8034452966443 29.9083260287412 30.6044459002506 31.7887867451188 31.4848660205314 30.1552795858489 31.3443573413563
Atp5k 32.5908485587675 32.7905617041929 32.7297458728 32.7121148192627 32.8419788421527 32.8479746918975 32.5252323554838 32.8242332722439 32.6084074371724 32.6848357526
Atp5l 31.1601352558365 31.1842909283045 31.4459123036736 31.1795390676327 31.2128362094466 32.33658911096 32.1505757081923 32.4233753755655 32.1725329624909 32.0002744218732
Atp5md 28.1857322093354 27.6831385080242 27.621646696812 27.4835401955325 27.8708781895272 28.6185522458555 28.4914391123743 28.4695052015899 28.5059051314882 28.5592682666084
Atp5mpl 30.0192738821394 30.1569582126812 30.2191195199831 30.078846591802 30.7950980555138 31.3321543874877 31.2866072887192 30.9845111571078 30.9670662404416 30.9606901862103
Atp5o 32.7458680518285 32.7806944873948 32.673189192623 32.6861328582897 32.7364056533523 33.4831941513579 33.3025750555403 33.7807260625926 33.2173480589515 33.097449949488
Atp6ap1 24.069701569494 24.5647971456466 24.1337638852666 24.2492645526288 24.1635548013165 NA NA NA NA NA
Atp6v0d1 27.8803264412983 27.3733961983299 27.0165906608753 26.9657241759217 27.5476507086708 NA NA NA NA NA
Atp6v1a 27.2444705815085 27.2394933449801 26.7192720737906 27.5996519054014 27.0800507059862 25.8491049771771 25.2677873031296 NA 25.2338025167154 25.78645159986
Atp6v1b2 27.6107447076055 27.5271380195107 27.5690133780184 27.4992445584706 27.3738971867899 NA NA NA NA NA
Atp6v1c1 26.4556015469632 26.9519380377195 27.0629898645768 26.6838550347249 26.3051273322281 NA 28.3601359853571 NA 28.2972886882702 27.9444382166422
Atp6v1d 22.667703714612 23.8959015042707 24.3192630761782 23.5170557019597 23.4182584463039 NA NA NA NA NA
Atp6v1e1 27.3647593432073 27.2974439500767 27.2945761973267 27.5916140230716 27.5865574446109 NA NA NA NA NA
Atp6v1f 26.151029170402 26.7341646631584 26.3664919133357 26.575146294199 26.4361189844169 NA NA NA NA NA
Atp8a1 27.0768949198022 27.3745262959 27.1444798360552 25.8405203952607 27.5746521466363 NA NA NA NA NA
Atpif1 26.9967311560958 27.3523918475959 27.4160240247301 27.5434192029719 27.7140453281337 27.4920145427072 26.1135917756694 26.6407464520478 26.7164040059039 26.3930495900011
Atxn2 27.4657877434296 28.0583995379628 27.9453954430972 27.4955647641733 27.6586294224446 NA NA NA NA 28.0463426214084
Atxn2l 26.3780388459912 26.2357670535219 26.3384728263944 26.2790842970059 26.5560921638839 NA NA NA NA NA
AU022252 26.0133329747564 25.8678034491919 26.1214594962653 25.7384838650633 26.0842139391303 NA NA NA NA NA
Auh 29.1141499680435 29.39708333788 29.5278493399453 29.2063455929403 29.3399219827253 NA 28.8230551104036 28.6380953600936 28.9363422683007 28.4698422938282
Azgp1 28.0513954959638 27.9066959249805 28.0888123250247 27.9807438731899 28.1265375426475 NA NA NA NA NA
B2m 29.3874233730691 29.5295073479433 29.3551860586976 29.4528933346633 29.4241939193909 NA NA NA NA NA
Baat 30.1609055511074 30.2573693080071 30.2707373468648 29.9412074445464 30.4260224021989 NA NA NA NA NA
Babam2 24.223636680127 24.2970731658224 24.4333418111238 24.0869355850918 24.9359064464052 NA NA NA NA NA
Bag3 28.5693778429189 28.6491712689335 28.7060423154155 28.9166108964983 28.6607015706587 30.383292191882 30.2318552836154 30.4025598795531 30.2372434583891 30.2721287677535
Baiap2 23.0072828506167 22.8077590259177 22.9321864841318 NA 23.1545738591117 NA NA NA NA NA
Baiap2l1 27.2856026835056 27.8494161173053 27.5726104081143 28.3868896011245 27.5045737109002 NA NA NA NA NA
Baiap2l2 24.6059823511757 NA NA 25.0537887930352 25.2968582307379 NA NA NA NA NA
Banf1 29.3271293786047 29.3755144056276 29.2184874228963 29.3754077500247 29.2240386327958 31.0962395591494 30.8554807665809 31.0136262350792 30.7399727156769 30.9326458490824
Bbox1 27.548891897312 27.4670746861049 27.5646222454366 26.6594930317963 27.4364730055322 NA NA NA NA NA
Bcap29 NA NA NA NA NA NA 26.1272766907802 26.4122535369357 NA 26.4519373110631
Bcap31 30.6439619208483 30.9232868688678 30.7442641195493 30.825543723986 30.6210332617337 NA 29.1452614659528 29.3642473993896 28.6708125776952 29.1870089527742
Bcat2 NA NA NA NA NA NA 28.5441769340762 29.085173318134 28.7749162109868 28.568357034006
Bche 26.6723442273076 26.9440092681229 26.5613725767589 26.5539685494614 26.0522001165542 NA NA NA NA NA
Bckdha 28.9081626121465 28.7990794986137 29.1649128579205 28.9265722385948 28.9297125035995 NA 25.996693350401 25.3589085702629 25.7102570655868 NA
Bckdhb 30.0787950845014 30.0771657153374 29.3064590946858 28.9097757253943 29.3122501750472 23.2786611890122 26.1717808190618 25.9161082827446 27.1972360123697 NA
Bckdk NA NA 24.3307851153307 NA NA NA 26.61100739109 26.6234015284975 NA 26.3167216396338
Bcl2l13 27.3416696402424 27.3090488722117 27.3631847022491 27.5807756317836 27.1676690414217 NA 26.5236088004194 NA NA NA
